FLMT09758_1:101		
180.403	-69.44	
180.624	-69.44	
180.845	-69.44	
181.066	-31.93	
181.287	-23.51	
181.509	-2.84	
181.73	22.81	
181.951	12.09	
182.172	-16.62	
182.393	-11.64	
182.614	10.17	
182.835	-2.46	
183.056	10.94	
183.277	-14.32	
183.498	-26.95	
183.719	12.85	
183.94	5.96	
184.161	-7.05	
184.382	-7.43	
184.603	-18.53	
184.824	-28.48	
185.045	18.98	
185.266	-19.3	
185.487	8.64	
185.708	6.35	
185.929	-17.38	
186.15	-7.05	
186.37	-5.9	
186.591	24.34	
186.812	-27.72	
187.033	2.52	
187.254	12.47	
187.475	22.81	
187.695	15.15	
187.916	23.57	
188.137	-21.21	
188.358	2.52	
188.578	31.23	
188.799	25.87	
189.02	-5.9	
189.24	-25.42	
189.461	-25.04	
189.682	40.03	
189.902	-11.64	
190.123	-5.9	
190.344	6.73	
190.564	22.81	
190.785	-18.53	
191.006	12.85	
191.226	-29.63	
191.447	-2.46	
191.667	21.66	
191.888	27.78	
192.108	28.16	
192.329	4.05	
192.549	12.85	
192.77	13.62	
192.99	-3.22	
193.211	22.04	
193.431	-10.49	
193.652	15.15	
193.872	-45.71	
194.092	-20.44	
194.313	-34.61	
194.533	-9.73	
194.754	-35.75	
194.974	-10.49	
195.194	13.62	
195.415	-3.6	
195.635	14.38	
195.855	16.3	
196.076	-46.85	
196.296	28.55	
196.516	27.4	
196.736	15.53	
196.957	6.35	
197.177	36.2	
197.397	16.68	
197.617	70.65	
197.838	-36.14	
198.058	17.06	
198.278	2.14	
198.498	-13.56	
198.718	-24.65	
198.938	2.52	
199.158	25.48	
199.379	49.98	
199.599	13.24	
199.819	-0.92	
200.039	3.67	
200.259	11.71	
200.479	17.45	
200.699	28.93	
200.919	-6.28	
201.139	29.69	
201.359	-10.88	
201.579	11.32	
201.799	5.58	
202.019	31.99	
202.239	2.9	
202.459	-6.67	
202.679	22.04	
202.899	22.81	
203.118	-6.28	
203.338	1.37	
203.558	-20.06	
203.778	2.14	
203.998	-0.54	
204.218	30.46	
204.438	14	
204.657	46.54	
204.877	1.37	
205.097	11.71	
205.317	15.53	
205.536	14.77	
205.756	-26.95	
205.976	-0.54	
206.196	6.35	
206.415	-12.02	
206.635	20.51	
206.855	4.05	
207.074	12.47	
207.294	14	
207.514	2.52	
207.733	20.13	
207.953	-6.28	
208.172	33.9	
208.392	17.06	
208.612	17.06	
208.831	19.74	
209.051	20.89	
209.27	-8.58	
209.49	7.5	
209.709	2.52	
209.929	-8.96	
210.148	2.9	
210.368	24.34	
210.587	-7.81	
210.807	-12.02	
211.026	0.22	
211.245	59.55	
211.465	9.79	
211.684	-14.32	
211.904	-8.2	
212.123	12.85	
212.342	-29.63	
212.562	-16.62	
212.781	2.14	
213	12.47	
213.22	21.66	
213.439	46.54	
213.658	25.1	
213.877	21.66	
214.097	35.82	
214.316	34.67	
214.535	4.05	
214.754	18.21	
214.973	9.41	
215.193	22.04	
215.412	28.16	
215.631	16.68	
215.85	29.69	
216.069	-16.62	
216.288	-1.69	
216.507	0.22	
216.727	28.93	
216.946	20.89	
217.165	-3.6	
217.384	32.37	
217.603	20.13	
217.822	-22.74	
218.041	-5.14	
218.26	31.61	
218.479	4.43	
218.698	-4.37	
218.917	-8.2	
219.136	-8.58	
219.355	33.14	
219.574	15.53	
219.792	8.64	
220.011	4.43	
220.23	0.22	
220.449	4.43	
220.668	-44.94	
220.887	9.03	
221.106	1.75	
221.324	45.77	
221.543	12.09	
221.762	5.2	
221.981	-21.98	
222.2	8.26	
222.418	-8.2	
222.637	19.36	
222.856	0.22	
223.075	19.36	
223.293	15.15	
223.512	44.62	
223.731	-7.43	
223.949	21.66	
224.168	-8.2	
224.387	27.78	
224.605	15.15	
224.824	15.92	
225.042	-5.14	
225.261	1.37	
225.48	-30.01	
225.698	23.57	
225.917	-13.17	
226.135	24.34	
226.354	-5.9	
226.572	12.85	
226.791	26.63	
227.009	-17.38	
227.228	-18.53	
227.446	24.72	
227.665	-14.7	
227.883	43.09	
228.101	-9.35	
228.32	-25.8	
228.538	2.52	
228.757	33.52	
228.975	20.89	
229.193	-1.31	
229.412	23.57	
229.63	21.27	
229.848	7.88	
230.067	11.71	
230.285	17.83	
230.503	15.92	
230.721	15.53	
230.94	26.25	
231.158	-5.52	
231.376	-2.07	
231.594	-2.07	
231.813	-5.9	
232.031	-5.14	
232.249	10.56	
232.467	32.76	
232.685	27.4	
232.903	2.9	
233.121	14.38	
233.34	0.99	
233.558	14	
233.776	-14.32	
233.994	23.95	
234.212	-15.85	
234.43	-1.69	
234.648	4.82	
234.866	22.04	
235.084	21.27	
235.302	-3.22	
235.52	-18.15	
235.738	1.75	
235.956	5.58	
236.174	15.53	
236.392	13.24	
236.61	30.46	
236.827	10.94	
237.045	43.47	
237.263	14.38	
237.481	2.14	
237.699	9.41	
237.917	47.68	
238.135	13.62	
238.352	48.83	
238.57	-2.46	
238.788	-20.44	
239.006	2.52	
239.223	1.37	
239.441	11.71	
239.659	45	
239.877	-3.6	
240.094	34.29	
240.312	-3.22	
240.53	16.68	
240.747	-10.11	
240.965	-18.91	
241.183	33.14	
241.4	15.92	
241.618	-2.07	
241.835	23.57	
242.053	-12.79	
242.271	42.71	
242.488	23.57	
242.706	8.26	
242.923	40.03	
243.141	18.98	
243.358	-7.81	
243.576	15.92	
243.793	37.35	
244.011	8.64	
244.228	-5.14	
244.446	12.09	
244.663	-19.3	
244.88	20.51	
245.098	4.82	
245.315	22.81	
245.533	3.29	
245.75	2.9	
245.967	41.94	
246.185	-0.54	
246.402	-3.6	
246.619	22.04	
246.837	0.61	
247.054	19.74	
247.271	51.51	
247.488	-15.47	
247.706	-5.52	
247.923	20.89	
248.14	0.99	
248.357	15.15	
248.574	13.24	
248.792	14.38	
249.009	-9.35	
249.226	10.94	
249.443	34.29	
249.66	18.21	
249.877	12.09	
250.094	14.77	
250.311	-16.23	
250.529	43.47	
250.746	-5.14	
250.963	33.14	
251.18	1.37	
251.397	24.72	
251.614	-13.17	
251.831	21.27	
252.048	-1.69	
252.265	7.88	
252.482	-8.96	
252.698	33.14	
252.915	12.85	
253.132	-4.37	
253.349	18.59	
253.566	34.29	
253.783	-26.57	
254	43.09	
254.217	55.34	
254.434	28.55	
254.65	-3.22	
254.867	36.58	
255.084	1.75	
255.301	36.2	
255.517	-3.6	
255.734	46.54	
255.951	-15.85	
256.168	42.32	
256.384	27.4	
256.601	-6.67	
256.818	22.04	
257.034	25.87	
257.251	-7.05	
257.468	44.24	
257.684	64.91	
257.901	14.77	
258.118	23.95	
258.334	32.37	
258.551	31.61	
258.767	-3.6	
258.984	41.18	
259.2	20.89	
259.417	39.65	
259.634	15.92	
259.85	20.13	
260.066	73.33	
260.283	48.83	
260.499	29.69	
260.716	13.24	
260.932	20.89	
261.149	52.28	
261.365	72.18	
261.582	40.41	
261.798	71.41	
262.014	48.07	
262.231	82.9	
262.447	82.9	
262.663	152.17	
262.88	135.33	
263.096	202.69	
263.312	283.45	
263.528	358.47	
263.745	514.25	
263.961	781.02	
264.177	1104.43	
264.393	1481.43	
264.61	1988.19	
264.826	2462.02	
265.042	3130.29	
265.258	3808.12	
265.474	4462.61	
265.691	5161.5	
265.907	5836.66	
266.123	6323.12	
266.339	6671.03	
266.555	6958.47	
266.771	6905.27	
266.987	6886.9	
267.203	6551.24	
267.419	6065.92	
267.635	5620.79	
267.851	4993.86	
268.067	4409.79	
268.283	3804.3	
268.499	3150.19	
268.715	2563.06	
268.931	2098.03	
269.147	1632.62	
269.363	1319.15	
269.579	975.83	
269.795	743.51	
270.011	577.78	
270.226	423.92	
270.442	307.57	
270.658	239.05	
270.874	216.47	
271.09	149.49	
271.306	128.44	
271.521	75.62	
271.737	76.77	
271.953	88.25	
272.169	84.81	
272.384	49.21	
272.6	8.26	
272.816	42.71	
273.031	75.24	
273.247	25.1	
273.463	54.96	
273.678	-4.37	
273.894	31.23	
274.11	60.7	
274.325	24.72	
274.541	28.93	
274.756	22.81	
274.972	7.88	
275.188	78.69	
275.403	25.87	
275.619	53.04	
275.834	28.93	
276.05	51.89	
276.265	7.88	
276.481	1.75	
276.696	30.46	
276.912	16.3	
277.127	30.08	
277.342	37.35	
277.558	10.17	
277.773	14.77	
277.989	14	
278.204	4.05	
278.419	-12.02	
278.635	15.53	
278.85	38.11	
279.065	18.59	
279.281	22.42	
279.496	48.07	
279.711	-6.67	
279.926	25.48	
280.142	30.84	
280.357	7.88	
280.572	10.17	
280.787	10.94	
281.003	21.66	
281.218	19.74	
281.433	32.37	
281.648	2.52	
281.863	27.78	
282.078	15.53	
282.293	12.47	
282.509	39.26	
282.724	17.45	
282.939	3.29	
283.154	12.47	
283.369	67.59	
283.584	-26.19	
283.799	31.61	
284.014	-2.84	
284.229	22.42	
284.444	20.89	
284.659	16.3	
284.874	17.45	
285.089	13.24	
285.304	-1.31	
285.519	16.3	
285.733	40.79	
285.948	23.57	
286.163	3.29	
286.378	-1.31	
286.593	5.96	
286.808	-0.54	
287.023	17.83	
287.237	14	
287.452	5.2	
287.667	15.53	
287.882	30.84	
288.096	5.96	
288.311	38.11	
288.526	14.77	
288.741	27.78	
288.955	18.21	
289.17	22.42	
289.385	21.66	
289.599	-7.05	
289.814	-10.49	
290.029	7.88	
290.243	43.47	
290.458	-39.58	
290.672	54.96	
290.887	23.95	
291.102	4.05	
291.316	52.28	
291.531	-16.62	
291.745	21.66	
291.96	11.32	
292.174	12.09	
292.389	27.78	
292.603	30.08	
292.818	23.19	
293.032	-17	
293.246	-4.37	
293.461	12.09	
293.675	-24.27	
293.89	-12.79	
294.104	12.47	
294.318	24.72	
294.533	11.71	
294.747	45.39	
294.961	0.99	
295.176	21.66	
295.39	14.38	
295.604	16.68	
295.819	8.64	
296.033	-10.88	
296.247	28.55	
296.461	7.88	
296.676	22.81	
296.89	12.85	
297.104	49.98	
297.318	18.98	
297.532	32.76	
297.746	25.1	
297.96	18.59	
298.175	20.51	
298.389	6.73	
298.603	11.71	
298.817	19.74	
299.031	2.52	
299.245	27.02	
299.459	11.71	
299.673	49.21	
299.887	27.02	
300.101	44.24	
300.315	21.27	
300.529	20.13	
300.743	-15.09	
300.957	27.4	
301.171	-1.31	
301.385	13.24	
301.599	-13.17	
301.813	42.32	
302.026	-14.32	
302.24	-23.51	
302.454	19.74	
302.668	24.34	
302.882	4.82	
303.096	10.17	
303.309	32.37	
303.523	49.21	
303.737	26.63	
303.951	30.08	
304.164	11.32	
304.378	49.98	
304.592	28.55	
304.806	28.93	
305.019	-6.28	
305.233	6.35	
305.447	-11.64	
305.66	15.53	
305.874	-13.56	
306.087	23.19	
306.301	17.83	
306.515	22.42	
306.728	5.58	
306.942	9.79	
307.155	32.76	
307.369	25.87	
307.582	-5.9	
307.796	0.61	
308.009	-8.58	
308.223	25.48	
308.436	8.26	
308.65	5.58	
308.863	-7.81	
309.077	9.03	
309.29	-44.17	
309.503	31.61	
309.717	20.51	
309.93	36.2	
310.144	17.83	
310.357	19.74	
310.57	28.55	
310.784	-17	
310.997	-7.43	
311.21	5.58	
311.423	6.35	
311.637	10.56	
311.85	-10.11	
312.063	33.52	
312.276	-19.3	
312.49	-3.6	
312.703	-12.02	
312.916	55.34	
313.129	2.52	
313.342	-0.16	
313.555	-2.46	
313.768	-7.43	
313.982	-12.02	
314.195	13.62	
314.408	-18.15	
314.621	30.08	
314.834	-2.07	
315.047	16.3	
315.26	34.67	
315.473	34.29	
315.686	-5.52	
315.899	24.72	
316.112	-19.3	
316.325	15.92	
316.538	-8.58	
316.751	23.57	
316.964	17.83	
317.177	-22.36	
317.39	-2.46	
317.602	32.76	
317.815	28.55	
318.028	-11.64	
318.241	-0.16	
318.454	24.72	
318.667	-11.64	
318.879	47.68	
319.092	-14.32	
319.305	17.06	
319.518	12.09	
319.73	36.97	
319.943	1.75	
320.156	6.73	
320.369	19.74	
320.581	25.48	
320.794	1.75	
321.007	14	
321.219	35.82	
321.432	4.05	
321.644	-6.28	
321.857	4.05	
322.07	-15.85	
322.282	17.45	
322.495	6.73	
322.707	36.97	
322.92	23.95	
323.132	15.53	
323.345	36.2	
323.557	22.81	
323.77	-5.9	
323.982	14.38	
324.195	-5.52	
324.407	20.89	
324.62	-4.37	
324.832	10.17	
325.045	2.9	
325.257	-8.2	
325.469	-0.92	
325.682	0.61	
325.894	-1.69	
326.106	12.47	
326.319	-2.46	
326.531	28.16	
326.743	5.58	
326.955	-8.96	
327.168	-1.69	
327.38	17.06	
327.592	22.81	
327.804	4.43	
328.017	44.62	
328.229	18.21	
328.441	14	
328.653	23.57	
328.865	33.9	
329.077	5.58	
329.29	-2.46	
329.502	9.79	
329.714	-41.5	
329.926	14.77	
330.138	-13.94	
330.35	-7.43	
330.562	9.03	
330.774	15.92	
330.986	37.73	
331.198	20.13	
331.41	14	
331.622	54.96	
331.834	10.17	
332.046	35.44	
332.258	-0.92	
332.47	31.61	
332.682	4.05	
332.894	26.25	
333.105	-29.25	
333.317	13.62	
333.529	23.57	
333.741	50.75	
333.953	47.68	
334.165	6.73	
334.376	-15.47	
334.588	-24.65	
334.8	-14.32	
335.012	15.92	
335.223	17.45	
335.435	-11.26	
335.647	18.59	
335.859	42.71	
336.07	18.98	
336.282	12.09	
336.494	42.32	
336.705	20.89	
336.917	-0.54	
337.128	27.02	
337.34	-21.21	
337.552	41.94	
337.763	-13.94	
337.975	22.81	
338.186	-7.81	
338.398	-13.94	
338.609	2.14	
338.821	43.09	
339.032	-9.35	
339.244	2.14	
339.455	-8.58	
339.667	7.11	
339.878	25.48	
340.09	-12.02	
340.301	5.96	
340.512	0.22	
340.724	36.58	
340.935	22.81	
341.146	18.98	
341.358	-2.46	
341.569	-4.75	
341.78	58.4	
341.992	-19.68	
342.203	15.92	
342.414	-17	
342.625	14.38	
342.837	13.24	
343.048	40.03	
343.259	-21.21	
343.47	43.47	
343.682	8.64	
343.893	37.73	
344.104	27.4	
344.315	21.27	
344.526	1.37	
344.737	16.68	
344.948	-4.75	
345.159	-2.84	
345.37	-26.19	
345.582	37.73	
345.793	-24.65	
346.004	18.59	
346.215	-17.38	
346.426	22.81	
346.637	-5.52	
346.848	12.47	
347.059	-23.89	
347.27	15.15	
347.48	-17.77	
347.691	11.32	
347.902	18.98	
348.113	9.79	
348.324	9.41	
348.535	-1.31	
348.746	52.28	
348.957	-10.11	
349.167	40.41	
349.378	5.58	
349.589	36.2	
349.8	16.68	
350.011	4.82	
350.221	-0.92	
350.432	16.68	
350.643	-38.43	
350.853	2.52	
351.064	20.89	
351.275	19.74	
351.486	20.13	
351.696	12.47	
